"last_name, first_name","player_id","year","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Medina, Luis",665622,2023,"OAK","CH","Changeup",2.2,4,170,8.7,42,0.256,0.282,0.279,30.4,16.7,35,0.312,0.391,0.333,43.8
"Winder, Josh",680739,2023,"MIN","CH","Changeup",-1,-1,139,24.9,41,0.278,0.444,0.339,25,24.4,19.6,0.244,0.334,0.297,44.4
"Raley, Brooks",548384,2023,"NYM","CH","Changeup",1.1,2,148,15.1,41,0.105,0.158,0.178,41.7,29.3,19,0.133,0.176,0.174,30.8
"Banks, Tanner",621383,2023,"CWS","CH","Changeup",2.7,5,166,16.5,40,0.162,0.324,0.248,18.8,2.5,2.7,0.287,0.47,0.332,43.2
"Blackburn, Paul",621112,2023,"OAK","CH","Changeup",1.9,4,210,11.2,40,0.143,0.286,0.228,38.9,25,19.2,0.224,0.412,0.323,42.3
"Abreu, Albert",656061,2023,"NYY","CH","Changeup",-3,-4,150,14.4,39,0.25,0.528,0.355,27,10.3,9.8,0.284,0.576,0.387,34.4
"Faedo, Alex",656412,2023,"DET","CH","Changeup",-0.9,-1,138,13.3,39,0.222,0.417,0.285,16.9,20.5,17.8,0.249,0.387,0.286,34.5
"Diekman, Jake",518617,2023,"TB","CH","Changeup",0.9,1,146,14.7,39,0.189,0.297,0.247,22.2,2.6,3.7,0.276,0.425,0.321,27.8
"Hatch, Thomas",641672,2023,"PIT","CH","Changeup",-3.5,-4,129,27.3,39,0.351,0.514,0.391,34.7,25.6,23.3,0.266,0.385,0.303,48.1
"Gray, Sonny",543243,2023,"MIN","CH","Changeup",-1,-2,188,6.7,39,0.27,0.405,0.312,18.8,5.1,11.8,0.306,0.413,0.331,31.4
"Brieske, Beau",689225,2023,"DET","CH","Changeup",-0.3,0,150,23.5,38,0.263,0.474,0.313,32.5,18.4,12.3,0.252,0.423,0.286,25.8
"Means, John",607644,2023,"BAL","CH","Changeup",3.5,4,113,33.3,38,0.139,0.306,0.195,22.1,13.2,13.5,0.262,0.495,0.32,28.1
"Robertson, Nick",687798,2023,"BOS","CH","Changeup",-4.4,-6,124,31.6,38,0.324,0.471,0.404,36.9,28.9,22,0.254,0.316,0.295,39.1
"Bassitt, Chris",605135,2023,"TOR","CH","Changeup",1.5,3,205,6.5,37,0.189,0.351,0.228,10.1,2.7,4,0.242,0.4,0.273,33.3
"Brown, Hunter",686613,2023,"HOU","CH","Changeup",0.6,1,130,4.8,36,0.121,0.242,0.199,37,38.9,26.4,0.138,0.207,0.194,26.3
"Teheran, Julio",527054,2023,"MIL","CH","Changeup",-1.1,-1,127,11.8,36,0.286,0.514,0.35,27,16.7,15.8,0.249,0.433,0.297,20.7
"Clarke, Taylor",664199,2023,"KC","CH","Changeup",-2.9,-5,164,15.4,36,0.387,0.613,0.461,31.6,22.2,19,0.269,0.493,0.366,33.3
"Strzelecki, Peter",657265,2023,"AZ","CH","Changeup",1,1,116,17.8,36,0.235,0.294,0.258,20.4,16.7,18.2,0.27,0.383,0.305,28.6
"Detmers, Reid",672282,2023,"LAA","CH","Changeup",-1.4,-2,141,5.4,36,0.242,0.424,0.418,24.6,19.4,18.4,0.282,0.425,0.336,38.5
"Lively, Ben",594902,2023,"CIN","CH","Changeup",-1.1,-2,141,10.2,35,0.265,0.412,0.353,13.3,11.4,23.5,0.261,0.373,0.284,33.3
"Quantrill, Cal",615698,2023,"CLE","CH","Changeup",-1.9,-3,173,10.1,35,0.344,0.625,0.437,18.2,11.4,8.2,0.356,0.596,0.429,32.1
"Gaddis, Hunter",683769,2023,"CLE","CH","Changeup",-1.2,-2,125,18.2,35,0.156,0.469,0.293,16.7,22.9,16.3,0.202,0.422,0.297,33.3
"Corbin, Patrick",571578,2023,"WSH","CH","Changeup",-3.4,-6,187,6.4,35,0.29,0.645,0.418,40,25.7,21.4,0.281,0.516,0.369,30.4
"Burke, Brock",656271,2023,"TEX","CH","Changeup",-0.2,0,102,11.2,34,0.324,0.588,0.388,26.3,20.6,22.6,0.365,0.713,0.454,48.1
"Lugo, Seth",607625,2023,"SD","CH","Changeup",-2.1,-3,139,5.8,34,0.303,0.576,0.406,34.3,14.7,15.2,0.338,0.509,0.374,53.6
"Singer, Brady",663903,2023,"KC","CH","Changeup",-1.2,-2,164,6.3,34,0.265,0.353,0.269,10.4,8.8,23.1,0.287,0.38,0.289,41.9
"Dodd, Dylan",689266,2023,"ATL","CH","Changeup",-3.7,-4,101,17.8,34,0.355,0.516,0.406,20.4,11.8,11.4,0.285,0.463,0.349,29.6
"Jax, Griffin",643377,2023,"MIN","CH","Changeup",-2.9,-3,93,8.9,34,0.344,0.438,0.363,36.5,26.5,29,0.254,0.321,0.277,30.4
"Edwards Jr., Carl",605218,2023,"WSH","CH","Changeup",2,3,133,23.5,34,0.188,0.188,0.226,32.3,23.5,19.5,0.21,0.279,0.242,25
"DeSclafani, Anthony",543101,2023,"SF","CH","Changeup",-2.7,-4,152,9.8,33,0.344,0.5,0.376,15,0,0,0.349,0.559,0.396,37.5
"Crismatt, Nabil",622503,2023,"AZ","CH","Changeup",-2.5,-3,123,46.9,33,0.31,0.586,0.418,43.8,27.3,20.9,0.21,0.323,0.285,35
"López, Jorge",605347,2023,"BAL","CH","Changeup",1.1,1,113,11.7,33,0.188,0.281,0.224,18.3,24.2,20,0.275,0.339,0.264,32
"Junis, Jakob",596001,2023,"SF","CH","Changeup",-1.1,-1,138,9.9,33,0.273,0.424,0.3,26.7,12.1,14.3,0.283,0.488,0.326,37.9
"Alexander, Tyler",641302,2023,"DET","CH","Changeup",-4.2,-5,116,17.1,33,0.273,0.485,0.388,20,15.2,13.9,0.31,0.519,0.354,35.7
"Kopech, Michael",656629,2023,"CWS","CH","Changeup",-1.3,-2,181,7.4,32,0.133,0.3,0.213,33.9,21.9,14,0.215,0.426,0.295,34.8
"Floro, Dylan",571670,2023,"MIN","CH","Changeup",-4.4,-5,114,11.9,32,0.333,0.5,0.386,23.2,6.3,6.3,0.349,0.431,0.338,34.5
"Varland, Louie",686973,2023,"MIN","CH","Changeup",-1.4,-2,123,11.3,32,0.267,0.6,0.383,26.4,21.9,17.9,0.285,0.599,0.389,30.4
"Zerpa, Angel",672582,2023,"KC","CH","Changeup",-1,-1,137,19.4,32,0.379,0.552,0.458,31.3,18.8,17.1,0.315,0.396,0.345,47.8
"Neal, Zach",594943,2023,"OAK","CH","Changeup",-1.5,-1,85,18.4,32,0.233,0.6,0.366,28.8,28.1,27.3,0.297,0.587,0.391,47.6
"Leclerc, José",600917,2023,"TEX","CH","Changeup",-0.3,0,130,13.3,31,0.231,0.385,0.311,34.3,19.4,14,0.188,0.339,0.279,23.8
"Richardson, Lyon",680689,2023,"CIN","CH","Changeup",1.3,1,99,29.9,31,0.185,0.222,0.276,20.4,12.9,10.8,0.248,0.371,0.32,34.8
"Ferrer, Jose A.",678606,2023,"WSH","CH","Changeup",-2.3,-3,133,23.8,31,0.267,0.367,0.289,34.9,29,18.4,0.219,0.274,0.228,19
"Kauffmann, Karl",666154,2023,"COL","CH","Changeup",-0.9,-1,117,20.1,31,0.323,0.484,0.347,14,6.5,7.4,0.301,0.455,0.319,44.8
"Payamps, Joel",606303,2023,"MIL","CH","Changeup",0.1,0,137,12.2,30,0.345,0.448,0.335,19.7,6.7,12.5,0.322,0.451,0.34,42.9
"Irvin, Jake",663623,2023,"WSH","CH","Changeup",-0.9,-1,110,5.1,30,0.25,0.5,0.342,15.6,20,30,0.243,0.489,0.33,31.8
"Garcia, Robert",676395,2023,"WSH","CH","Changeup",0.8,1,142,27.2,30,0.259,0.259,0.28,35.9,26.7,13.6,0.305,0.347,0.328,15.8
"Peralta, Sammy",671111,2023,"CWS","CH","Changeup",-2.4,-3,140,36.9,30,0.308,0.385,0.357,24.1,13.3,10.5,0.319,0.421,0.367,40.9
"Miller, Bryce",682243,2023,"SEA","CH","Changeup",-1.4,-2,117,5.6,30,0.167,0.433,0.247,17.9,13.3,12.1,0.276,0.55,0.344,38.5
"Smeltzer, Devin",656970,2023,"MIA","CH","Changeup",-1.6,-2,100,27.7,30,0.296,0.519,0.383,33.3,26.7,18.2,0.251,0.527,0.361,52.6
"Underwood Jr., Duane",621249,2023,"PIT","CH","Changeup",-3.8,-3,87,25.8,29,0.2,0.44,0.326,27.5,24.1,18.4,0.289,0.583,0.411,44.4
"Sanmartin, Reiver",665665,2023,"CIN","CH","Changeup",-1.2,-2,130,41.9,29,0.346,0.346,0.352,32.8,20.7,14,0.256,0.29,0.287,30
"Vest, Will",676684,2023,"DET","CH","Changeup",-2.7,-3,96,12.3,29,0.259,0.407,0.376,21.2,17.2,16.1,0.288,0.362,0.311,36.4
"VerHagen, Drew",572403,2023,"STL","CH","Changeup",1.6,2,117,11.2,29,0.125,0.125,0.214,28.8,24.1,17.5,0.138,0.176,0.234,22.2
"Adon, Joan",672851,2023,"WSH","CH","Changeup",1.5,2,140,15.2,29,0.148,0.222,0.228,33.9,34.5,21.7,0.165,0.212,0.199,29.4
"Suarez, Robert",663158,2023,"SD","CH","Changeup",3,5,151,33.6,28,0.08,0.2,0.154,37.5,17.9,10.2,0.212,0.343,0.274,19
"Martinez, Seth",661527,2023,"HOU","CH","Changeup",-0.2,0,123,16.1,28,0.25,0.375,0.332,37.7,25,13.2,0.239,0.389,0.329,47.1
"Winckowski, Josh",670174,2023,"BOS","CH","Changeup",1.9,2,82,5.9,28,0.154,0.154,0.179,10,17.9,13.2,0.188,0.217,0.214,23.8
"Kennedy, Brett",664028,2023,"CIN","CH","Changeup",-0.8,-1,87,28.1,28,0.308,0.462,0.344,20.8,14.3,18.2,0.281,0.421,0.314,30.4
"Verlander, Justin",434378,2023,"HOU","CH","Changeup",-1.4,-2,121,4.7,28,0.214,0.286,0.218,28.6,25,13.5,0.247,0.537,0.325,33.3
"Cessa, Luis",570666,2023,"CIN","CH","Changeup",-3,-3,103,22.2,28,0.346,0.462,0.352,25.9,17.9,20.8,0.367,0.478,0.382,40.9
"Castillo, Max",666721,2023,"KC","CH","Changeup",1.5,1,89,26,28,0.125,0.167,0.184,10.9,7.1,6.1,0.303,0.438,0.348,21.7
"Kelly, Joe",523260,2023,"LAD","CH","Changeup",0.8,1,76,10.7,27,0.16,0.32,0.239,27,29.6,21.1,0.143,0.201,0.189,35.3
"Chavez, Jesse",445926,2023,"ATL","CH","Changeup",3.7,3,79,13.6,27,0.12,0.12,0.219,25,18.5,20,0.21,0.254,0.238,25
"Foley, Jason",671345,2023,"DET","CH","Changeup",-2.5,-4,141,13.5,27,0.308,0.423,0.331,29.1,22.2,12,0.25,0.319,0.263,30
"Feltner, Ryan",663372,2023,"COL","CH","Changeup",3,3,114,14.7,27,0.08,0.08,0.119,42.1,29.6,18.6,0.163,0.19,0.194,23.5
"Eflin, Zach",621107,2023,"TB","CH","Changeup",-0.5,-1,131,5.1,26,0.192,0.308,0.25,28.3,15.4,11.8,0.184,0.301,0.205,13.6
"Rodríguez, Joely",570257,2023,"BOS","CH","Changeup",-0.3,0,93,43.3,26,0.261,0.522,0.371,38.5,42.3,30.6,0.211,0.395,0.307,66.7
"Rogers, Trevor",669432,2023,"MIA","CH","Changeup",-2.1,-2,84,25.5,26,0.32,0.48,0.394,37.8,23.1,19.4,0.227,0.413,0.285,31.6
"Hernandez, Jose E.",669796,2023,"PIT","CH","Changeup",-1.6,-1,94,10.9,26,0.346,0.731,0.45,21.7,11.5,12.5,0.34,0.597,0.394,52.2
"Javier, Cristian",664299,2023,"HOU","CH","Changeup",-2.8,-3,119,4.1,26,0.28,0.36,0.296,39.2,30.8,22.2,0.247,0.377,0.283,29.4
"Graveman, Kendall",608665,2023,"HOU","CH","Changeup",1.3,1,101,9.1,25,0.227,0.227,0.3,15,8,20,0.273,0.331,0.316,35
"Milone, Tommy",543548,2023,"SEA","CH","Changeup",1.6,1,71,43.6,25,0.25,0.25,0.32,22.2,8,7.1,0.325,0.422,0.4,22.2
"Mlodzinski, Carmen",669387,2023,"PIT","CH","Changeup",0.6,1,91,14.7,25,0.19,0.238,0.278,23.1,20,17.9,0.203,0.244,0.26,23.5
"Taillon, Jameson",592791,2023,"CHC","CH","Changeup",-1.1,-1,78,3.1,25,0.28,0.44,0.31,10.6,4,12.5,0.258,0.417,0.284,29.2
"Baker, Bryan",641329,2023,"BAL","CH","Changeup",0,0,113,14.4,25,0.12,0.16,0.122,28.6,52,18.3,0.07,0.111,0.077,25
"García, Yimi",554340,2023,"TOR","CH","Changeup",-1.3,-1,80,7.3,25,0.292,0.5,0.352,35.6,24,27.3,0.278,0.447,0.325,27.8
"Keller, Mitch",656605,2023,"PIT","CH","Changeup",-2.4,-2,88,2.8,25,0.36,0.6,0.41,21.1,8,11.8,0.368,0.552,0.396,43.5
"Cisnero, José",542585,2023,"DET","CH","Changeup",-3.5,-3,97,9.8,25,0.24,0.52,0.318,34.7,32,20,0.255,0.474,0.307,35.3
"Vines, Darius",670241,2023,"ATL","CH","Changeup",-0.4,0,76,24.7,25,0.24,0.52,0.354,31.8,20,16.1,0.215,0.444,0.275,15
"Gibaut, Ian",664139,2023,"CIN","CH","Changeup",-5,-5,98,8.1,24,0.524,0.762,0.583,20,16.7,11.4,0.325,0.483,0.387,33.3
"Pérez, Eury",691587,2023,"MIA","CH","Changeup",0.7,1,150,9.8,24,0.045,0.045,0.096,46.2,25,15.8,0.091,0.117,0.141,12.5
"Smith, Drew",622098,2023,"NYM","CH","Changeup",-3.4,-3,101,9.3,24,0.364,0.5,0.44,29.4,20.8,10.6,0.267,0.348,0.302,29.4
"De Los Santos, Enyel",660853,2023,"CLE","CH","Changeup",-2.4,-2,95,9.1,23,0.25,0.45,0.389,28.6,8.7,6.3,0.368,0.578,0.444,22.2
"Springs, Jeffrey",605488,2023,"TB","CH","Changeup",3.2,2,72,34.1,23,0.048,0.048,0.1,50,43.5,33.3,0.164,0.205,0.206,36.4
"Greene, Hunter",668881,2023,"CIN","CH","Changeup",-1.7,-2,110,5.3,23,0.304,0.478,0.337,24.2,26.1,33.3,0.306,0.494,0.339,41.2
"Bido, Osvaldo",674370,2023,"PIT","CH","Changeup",0.2,0,93,9.9,23,0.136,0.273,0.235,34.1,34.8,32,0.278,0.46,0.331,21.4
"Jameson, Drey",686753,2023,"AZ","CH","Changeup",2.4,2,89,13.2,22,0.19,0.19,0.195,33.3,13.6,13,0.189,0.242,0.209,38.9
"Soroka, Michael",647336,2023,"ATL","CH","Changeup",-1.6,-2,98,18.2,22,0.2,0.6,0.359,31.7,18.2,10.8,0.225,0.512,0.342,25
"Criswell, Cooper",681867,2023,"TB","CH","Changeup",-4.5,-3,72,13,21,0.381,0.619,0.429,19.4,14.3,11.5,0.312,0.509,0.349,44.4
"Akin, Keegan",669211,2023,"BAL","CH","Changeup",-7.5,-5,67,14.8,21,0.529,0.706,0.579,18.8,14.3,13,0.333,0.466,0.376,53.3
"Ruiz, José",614179,2023,"AZ","CH","Changeup",0.4,0,107,13,21,0.25,0.45,0.317,28.6,19,16.7,0.268,0.437,0.32,18.8
"Lawrence, Casey",596271,2023,"STL","CH","Changeup",-6.1,-4,58,13,21,0.381,0.667,0.445,28.1,19,28.6,0.28,0.519,0.335,41.2
"Harrison, Kyle",690986,2023,"SF","CH","Changeup",0.1,0,65,11.1,21,0.25,0.45,0.36,19,19,17.4,0.29,0.472,0.343,37.5
"Estévez, Carlos",608032,2023,"LAA","CH","Changeup",-8.6,-6,70,6.2,21,0.286,0.619,0.421,21.6,19,20,0.215,0.401,0.258,47.1
"Lange, Alex",656638,2023,"DET","CH","Changeup",1.4,2,116,10.1,21,0.111,0.111,0.186,45.7,38.1,22.2,0.102,0.113,0.18,20
"Topa, Justin",623437,2023,"SEA","CH","Changeup",-0.1,0,71,6.8,21,0.19,0.238,0.188,20.5,14.3,9.1,0.203,0.293,0.211,16.7
"Merryweather, Julian",657240,2023,"CHC","CH","Changeup",0.7,1,92,7.5,21,0.15,0.15,0.162,52.6,61.9,29.5,0.11,0.123,0.131,0
"Blanco, Ronel",669854,2023,"HOU","CH","Changeup",0.8,1,81,9,21,0.263,0.316,0.298,37,38.1,21.1,0.251,0.297,0.283,9.1
"Vásquez, Randy",681190,2023,"NYY","CH","Changeup",2.8,2,79,11.8,20,0.1,0.3,0.163,17.1,20,11.4,0.184,0.356,0.227,12.5
"Rutledge, Jackson",671131,2023,"WSH","CH","Changeup",-10.7,-5,44,12.7,20,0.5,0.85,0.578,6.7,0,0,0.388,0.716,0.465,55
"Oviedo, Johan",670912,2023,"PIT","CH","Changeup",-1.1,-1,123,4.1,20,0.25,0.3,0.288,35.7,5,10,0.295,0.428,0.311,31.6
"Priester, Quinn",682990,2023,"PIT","CH","Changeup",-2,-2,92,10.6,20,0.263,0.316,0.278,25,25,15.2,0.234,0.302,0.258,35.7
"Cox, Austin",680735,2023,"KC","CH","Changeup",0.3,0,88,15.2,20,0.176,0.176,0.25,19.4,10,9.1,0.246,0.329,0.287,25
"Liberatore, Matthew",669461,2023,"STL","CH","Changeup",-1,-1,86,8.1,20,0.278,0.389,0.33,12.5,0,0,0.347,0.461,0.384,27.8
"De Los Santos, Yerry",660787,2023,"PIT","CH","Changeup",1.7,1,70,17.6,20,0.211,0.211,0.26,27.3,25,23.8,0.287,0.344,0.297,35.7
"Walter, Brandon",687888,2023,"BOS","CH","Changeup",-12.6,-8,60,16.4,20,0.55,1.1,0.695,18.8,15,13.6,0.456,0.918,0.578,47.1
"Stratton, Chris",608717,2023,"TEX","CH","Changeup",0.7,1,96,7.1,20,0.167,0.278,0.24,36.2,35,18.4,0.156,0.262,0.231,36.4
"Hill, Rich",448179,2023,"SD","CH","Changeup",1,1,57,2.3,20,0.263,0.421,0.295,3.7,0,0,0.313,0.551,0.366,45
"Wainwright, Adam",425794,2023,"STL","CH","Changeup",-3.3,-3,89,5,20,0.389,0.611,0.455,10,0,0,0.372,0.598,0.439,22.2
"Norris, Daniel",596057,2023,"CLE","CH","Changeup",-4.3,-5,110,42.6,19,0.357,0.643,0.555,27.5,5.3,3.3,0.383,0.705,0.524,42.9
"Curry, Xzavion",675540,2023,"CLE","CH","Changeup",-1.6,-1,58,3.9,19,0.278,0.5,0.35,0,0,0,0.186,0.245,0.211,38.9
"Moreta, Dauri",664294,2023,"PIT","CH","Changeup",-0.3,0,85,8.8,19,0.278,0.556,0.368,20.5,26.3,25,0.218,0.409,0.288,15.4
"Paxton, James",572020,2023,"BOS","CH","Changeup",0,0,114,6.7,19,0.316,0.421,0.321,46.7,21.1,20,0.214,0.276,0.212,26.7
"Borucki, Ryan",621366,2023,"PIT","CH","Changeup",1.5,1,59,11.2,19,0.158,0.158,0.142,29.7,15.8,12.5,0.205,0.306,0.218,18.8
"Bubic, Kris",663460,2023,"KC","CH","Changeup",1.2,1,65,24.6,19,0.263,0.263,0.237,41.7,26.3,21.7,0.23,0.269,0.219,35.7
"Kaprielian, James",621076,2023,"OAK","CH","Changeup",-4.1,-3,85,7.8,19,0.368,0.737,0.466,18,10.5,11.8,0.346,0.743,0.454,47.1
"Williams, Gavin",668909,2023,"CLE","CH","Changeup",-4.4,-3,77,5.6,19,0.353,0.588,0.434,21.2,21.1,13.8,0.334,0.585,0.421,38.5
"Reyes, Denyi",660593,2023,"NYM","CH","Changeup",-9,-5,55,15.1,19,0.556,0.667,0.547,32.4,21.1,18.2,0.44,0.588,0.459,50
"Keller, Brad",641745,2023,"KC","CH","Changeup",0.2,0,108,12.3,18,0.125,0.125,0.228,27.3,11.1,6.9,0.179,0.206,0.227,21.4
"Gipson-Long, Sawyer",687830,2023,"DET","CH","Changeup",-2.6,-2,82,24.4,18,0.176,0.412,0.367,50,50,34.6,0.099,0.147,0.137,12.5
"Díaz, Miguel",622766,2023,"DET","CH","Changeup",2.6,1,52,25,18,0.235,0.294,0.258,38.7,38.9,31.8,0.255,0.395,0.302,40
"Marte, José",665896,2023,"LAA","CH","Changeup",-2.7,-1,42,24.3,18,0.4,0.733,0.439,27.3,16.7,25,0.224,0.379,0.293,35.7
"Alcala, Jorge",660896,2023,"MIN","CH","Changeup",2.3,2,68,21.3,18,0.133,0.133,0.178,29.6,16.7,15,0.186,0.275,0.332,38.5
"De León, José",592254,2023,"MIN","CH","Changeup",-5.1,-3,68,23.9,18,0.353,0.706,0.461,25.8,22.2,19,0.33,0.711,0.451,53.8
"Lodolo, Nick",666157,2023,"CIN","CH","Changeup",-4,-3,81,12.5,18,0.471,0.706,0.569,32.6,5.6,7.1,0.284,0.532,0.363,50
"Ramírez, Erasmo",541640,2023,"TB","CH","Changeup",1,1,74,7.7,18,0.267,0.467,0.339,27.3,11.1,16.7,0.209,0.326,0.272,7.1
"Houser, Adrian",605288,2023,"MIL","CH","Changeup",-0.5,0,74,4,17,0.294,0.471,0.329,20,5.9,4.8,0.299,0.506,0.34,37.5
"Velasquez, Vince",592826,2023,"PIT","CH","Changeup",-3.5,-3,81,12.5,17,0.25,0.375,0.4,25.7,11.8,11.1,0.262,0.348,0.289,35.7
"Hall, DL",669084,2023,"BAL","CH","Changeup",0.2,0,61,16.4,17,0.294,0.588,0.371,36.4,35.3,25,0.187,0.366,0.234,36.4
"Lambert, Jimmy",669424,2023,"CWS","CH","Changeup",0,0,69,10.2,17,0.188,0.438,0.285,25,11.8,11.8,0.213,0.326,0.258,35.7
"Suárez, Andrew",605498,2023,"STL","CH","Changeup",-1.7,-2,95,18.2,17,0.231,0.385,0.365,33.3,17.6,11.1,0.202,0.257,0.317,50
"Overton, Connor",656818,2023,"CIN","CH","Changeup",-3.9,-2,47,23.5,17,0.308,0.692,0.441,28,11.8,18.2,0.304,0.631,0.426,33.3
"Kelly, Zack",677161,2023,"BOS","CH","Changeup",-1.3,-1,63,34.8,16,0.167,0.333,0.331,34.6,18.8,11.1,0.124,0.247,0.29,11.1
"Gore, MacKenzie",669022,2023,"WSH","CH","Changeup",0.6,0,72,2.9,16,0.188,0.25,0.191,38.2,31.3,22.7,0.163,0.189,0.154,9.1
"Zastryzny, Rob",642239,2023,"PIT","CH","Changeup",-4.9,-3,55,14.1,16,0.4,0.533,0.425,33.3,12.5,10,0.339,0.438,0.358,23.1
"Davis, Noah",663562,2023,"COL","CH","Changeup",-11.8,-6,55,9.2,16,0.533,0.867,0.606,29.2,25,28.6,0.284,0.484,0.351,45.5
"Fulmer, Carson",608334,2023,"LAA","CH","Changeup",6.1,4,58,36.9,16,0.063,0.063,0.056,31,25,22.2,0.119,0.171,0.123,25
"García, Deivi",665620,2023,"CWS","CH","Changeup",3,1,47,16.3,16,0.188,0.375,0.234,30.4,18.8,27.3,0.241,0.334,0.246,38.5
"Wesneski, Hayden",669713,2023,"CHC","CH","Changeup",0,0,73,4.9,16,0.188,0.188,0.169,13.3,6.3,4,0.18,0.265,0.188,20
"Pressly, Ryan",519151,2023,"HOU","CH","Changeup",-1.9,-2,91,8.9,15,0.286,0.5,0.313,22.6,33.3,15.6,0.223,0.423,0.256,50
"Lee, Dylan",669276,2023,"ATL","CH","Changeup",2.7,1,48,12.3,15,0.083,0.083,0.2,34.8,20,13,0.161,0.213,0.269,11.1
"Gray, Josiah",680686,2023,"WSH","CH","Changeup",-0.4,0,45,1.6,15,0.286,0.357,0.31,10,13.3,22.2,0.26,0.315,0.277,25
"Crowe, Wil",640444,2023,"PIT","CH","Changeup",-4,-2,43,24,15,0.357,0.571,0.417,22.7,20,23.1,0.406,0.703,0.485,63.6
"Murphy, Chris",669684,2023,"BOS","CH","Changeup",3.3,2,55,6.3,14,0,0,0.05,31.8,35.7,25,0.096,0.111,0.133,0
"Garcia, Rico",670329,2023,"WSH","CH","Changeup",-3.5,-2,64,24,14,0.417,0.5,0.446,45.5,14.3,10.5,0.332,0.371,0.368,0
"Mayers, Mike",594577,2023,"KC","CH","Changeup",-0.7,0,49,10.8,14,0.429,0.429,0.386,14.8,14.3,14.3,0.322,0.37,0.305,25
"Sweet, Devin",682967,2023,"OAK","CH","Changeup",-9.8,-4,41,24.7,14,0.25,1,0.529,23.8,14.3,18.2,0.314,1.038,0.57,40
"Fulmer, Michael",605242,2023,"CHC","CH","Changeup",1.4,1,73,7.7,14,0.143,0.357,0.207,58.1,71.4,33.3,0.151,0.341,0.205,50
"Muller, Kyle",666205,2023,"OAK","CH","Changeup",-2.7,-3,118,8.1,14,0.333,0.5,0.407,38.7,0,0,0.154,0.246,0.244,33.3
"Assad, Javier",665871,2023,"CHC","CH","Changeup",-2.2,-2,69,4,14,0.357,0.571,0.396,29.2,21.4,14.3,0.31,0.492,0.343,27.3
"Garza, Justin",621057,2023,"BOS","CH","Changeup",2,1,48,13.6,14,0.214,0.214,0.208,42.9,35.7,21.7,0.284,0.326,0.267,11.1
"Bracho, Silvino",611093,2023,"CIN","CH","Changeup",-3.5,-2,48,38.1,14,0.3,0.3,0.393,20,7.1,6.3,0.206,0.281,0.348,11.1
"López, Reynaldo",625643,2023,"CLE","CH","Changeup",2.6,2,65,5.4,14,0.154,0.154,0.123,33.3,35.7,17.2,0.08,0.095,0.123,12.5
"Plesac, Zach",668676,2023,"CLE","CH","Changeup",-6.2,-4,57,15.4,14,0.385,0.846,0.529,13.6,14.3,10,0.316,0.535,0.384,27.3
"Bieber, Shane",669456,2023,"CLE","CH","Changeup",-3.2,-2,69,3.5,14,0.5,0.571,0.539,8.3,0,0,0.462,0.548,0.441,57.1
"Wittgren, Nick",621295,2023,"KC","CH","Changeup",-6.6,-4,56,11.9,13,0.417,0.75,0.512,17.4,0,0,0.355,0.648,0.446,16.7
"Jiménez, Joe",641729,2023,"ATL","CH","Changeup",1.7,1,66,7.1,13,0.1,0.1,0.177,32,15.4,7.1,0.197,0.311,0.338,44.4
"Suero, Wander",593833,2023,"LAD","CH","Changeup",-0.3,0,59,37.1,13,0.25,0.25,0.262,30.4,30.8,21.1,0.183,0.238,0.222,25
"Flaherty, Jack",656427,2023,"BAL","CH","Changeup",-0.5,0,84,3.2,13,0.154,0.154,0.208,8.3,7.7,12.5,0.203,0.226,0.19,8.3
"Pérez, Francisco",660906,2023,"OAK","CH","Changeup",-5.5,-3,58,18.8,13,0.333,0.667,0.475,25.8,7.7,8.3,0.263,0.382,0.311,9.1
"Then, Juan",672730,2023,"SEA","CH","Changeup",-0.8,0,37,22.2,13,0.308,0.846,0.473,13.3,23.1,30,0.268,0.437,0.301,50
"Cuas, Jose",621016,2023,"CHC","CH","Changeup",-10.5,-5,48,4.1,13,0.333,0.917,0.527,25,23.1,20,0.256,0.527,0.356,55.6
"Acevedo, Domingo",642758,2023,"OAK","CH","Changeup",-0.5,0,34,19.4,13,0.308,0.462,0.331,15.8,15.4,16.7,0.275,0.508,0.33,36.4
"Pruitt, Austin",643493,2023,"OAK","CH","Changeup",2.4,1,46,6.1,13,0.308,0.385,0.304,20,15.4,28.6,0.301,0.604,0.377,45.5
"Heller, Ben",621294,2023,"ATL","CH","Changeup",-12,-5,39,12.7,12,0.5,1,0.642,32,16.7,9.1,0.348,0.622,0.46,62.5
"Stewart, Brock",592779,2023,"MIN","CH","Changeup",-2.8,-1,37,8.4,12,0.3,0.5,0.4,25,16.7,13.3,0.238,0.329,0.317,62.5
"Law, Derek",571882,2023,"CIN","CH","Changeup",-2.3,-1,46,4.8,12,0.167,0.167,0.3,22.7,16.7,9.1,0.293,0.346,0.279,20
"Falter, Bailey",663559,2023,"PIT","CH","Changeup",-1.3,-1,59,4.6,12,0.273,0.364,0.341,33.3,16.7,16.7,0.288,0.459,0.355,44.4
"Wantz, Andrew",681806,2023,"LAA","CH","Changeup",-1.4,-1,41,6.2,12,0.167,0.25,0.179,44.4,41.7,17.2,0.207,0.266,0.202,14.3
